T[C] Ux[V] Uy[V] f[Hz] SinVoltage[V] Current[A] Res[Ohm] T_A[C] T_B[C]
522.48 0.00022794500000000001 -5.464999999999999e-06 73.33 5.0 0.0047388 0.048101645 0.0 0.0
523.475 0.000228035 -5.66e-06 73.33 5.0 0.00473915 0.048116955 0.0 0.0
524.455 0.00022815500000000001 -5.495e-06 73.33 5.0 0.0047392 0.04814169 0.0 0.0
525.435 0.00022800499999999998 -5.585e-06 73.33 5.0 0.0047393999999999995 0.0481081 0.0 0.0
526.415 0.00022793 -5.405e-06 73.33 5.0 0.0047393999999999995 0.048092380000000004 0.0 0.0
527.395 0.000228065 -5.72e-06 73.33 5.0 0.004739800000000001 0.048116585 0.0 0.0
528.62 0.00022808 -5.51e-06 73.33 5.0 0.0047385 0.04813297 0.0 0.0
529.855 0.00022781 -5.51e-06 73.33 5.0 0.00473945 0.04806676 0.0 0.0
530.85 0.000228275 -5.425e-06 73.33 5.0 0.00473985 0.04816018 0.0 0.0
531.845 0.00022805 -5.51e-06 73.33 5.0 0.00473955 0.04811606 0.0 0.0
532.83 0.0002279 -5.495e-06 73.33 5.0 0.0047393 0.04808717 0.0 0.0
533.82 0.00022802 -5.435e-06 73.33 5.0 0.0047390999999999996 0.048114355 0.0 0.0
534.805 0.000227885 -5.51e-06 73.33 5.0 0.0047386500000000005 0.0480906 0.0 0.0
535.785 0.000228185 -5.305e-06 73.33 5.0 0.00473875 0.048152465 0.0 0.0
536.77 0.00022782500000000002 -5.6e-06 73.33 5.0 0.0047389500000000005 0.048075015 0.0 0.0
537.755 0.000227915 -5.435e-06 73.33 5.0 0.004739 0.048093275000000005 0.0 0.0
538.735 0.00022791499999999998 -5.5399999999999995e-06 73.33 5.0 0.0047395 0.048088315000000006 0.0 0.0
539.73 0.000227855 -5.87e-06 73.33 5.0 0.0047399 0.04807158 0.0 0.0
540.715 0.00022795999999999998 -5.410000000000001e-06 73.33 5.0 0.00473955 0.048097175000000006 0.0 0.0
541.695 0.00022769 -5.405e-06 73.33 5.0 0.0047390999999999996 0.04804511 0.0 0.0
542.675 0.00022799000000000002 -5.29e-06 73.33 5.0 0.0047390999999999996 0.048107995 0.0 0.0
543.655 0.000228065 -5.379999999999999e-06 73.33 5.0 0.0047385 0.048129815 0.0 0.0
544.63 0.000227825 -5.675e-06 73.33 5.0 0.0047383500000000005 0.048081084999999996 0.0 0.0
545.61 0.000227975 -5.585e-06 73.33 5.0 0.00473845 0.048111535 0.0 0.0
546.575 0.000227705 -5.600000000000001e-06 73.33 5.0 0.00473905 0.048048785 0.0 0.0
547.57 0.00022791499999999998 -5.35e-06 73.33 5.0 0.0047396 0.048087204999999994 0.0 0.0
548.565 0.00022763 -5.435e-06 73.33 5.0 0.00474 0.048023415 0.0 0.0
549.56 0.00022757000000000002 -5.420000000000001e-06 73.33 5.0 0.0047390999999999996 0.048019985 0.0 0.0
550.55 0.00022745 -5.435e-06 73.33 5.0 0.00473915 0.047994385 0.0 0.0
551.535 0.00022787 -5.375e-06 73.33 5.0 0.0047386500000000005 0.04808743 0.0 0.0
552.505 0.00022763 -5.5399999999999995e-06 73.33 5.0 0.004738900000000001 0.04803457 0.0 0.0
553.49 0.00022757000000000002 -5.41e-06 73.33 5.0 0.00473835 0.04802758 0.0 0.0
554.475 0.00022779499999999998 -5.6e-06 73.33 5.0 0.004738549999999999 0.048072725 0.0 0.0
555.46 0.000227345 -5.51e-06 73.33 5.0 0.00473925 0.04797134 0.0 0.0
556.415 0.000227645 -5.765e-06 73.33 5.0 0.0047389500000000005 0.048037235 0.0 0.0
557.405 0.00022757000000000002 -5.48e-06 73.33 5.0 0.00473985 0.04801239 0.0 0.0
558.6166666666667 0.00022732 -5.513333333333334e-06 73.33 5.0 0.0047387666666666665 0.04797092 0.0 0.0
559.84 0.000227465 -5.32e-06 73.33 5.0 0.0047389500000000005 0.04799946 0.0 0.0
560.825 0.000227555 -5.69e-06 73.33 5.0 0.00473935 0.048014299999999996 0.0 0.0
561.79 0.00022751 -5.455e-06 73.33 5.0 0.00473935 0.048004905 0.0 0.0
562.74 0.000227375 -5.464999999999999e-06 73.33 5.0 0.0047395 0.047975000000000004 0.0 0.0
563.6949999999999 0.00022718 -5.5399999999999995e-06 73.33 5.0 0.004739800000000001 0.04793114 0.0 0.0
564.675 0.000227435 -5.435e-06 73.33 5.0 0.00473925 0.047990099999999994 0.0 0.0
565.645 0.00022710999999999999 -5.335e-06 73.33 5.0 0.00473875 0.047926035 0.0 0.0
566.62 0.00022714 -5.335e-06 73.33 5.0 0.0047386 0.047933915 0.0 0.0
567.58 0.00022727 -5.305e-06 73.33 5.0 0.004738600000000001 0.04796217 0.0 0.0
568.555 0.00022685499999999998 -5.410000000000001e-06 73.33 5.0 0.0047386500000000005 0.047873650000000004 0.0 0.0
569.525 0.000226905 -5.5250000000000005e-06 73.33 5.0 0.0047388 0.04788144 0.0 0.0
570.49 0.00022692 -5.38e-06 73.33 5.0 0.00473915 0.04788106 0.0 0.0
571.45 0.00022679999999999998 -5.57e-06 73.33 5.0 0.0047393 0.047854444999999995 0.0 0.0
572.42 0.000226815 -5.155000000000001e-06 73.33 5.0 0.0047396 0.04785456 0.0 0.0
573.6066666666667 0.00022689666666666665 -5.2466666666666675e-06 73.33 5.0 0.004738833333333334 0.047880203333333336 0.0 0.0
574.795 0.000226425 -5.185e-06 73.33 5.0 0.0047392 0.047776849999999996 0.0 0.0
575.75 0.000226785 -5.36e-06 73.33 5.0 0.00473945 0.047849765 0.0 0.0
576.7 0.00022658999999999998 -5.04e-06 73.33 5.0 0.00473985 0.047804885 0.0 0.0
577.65 0.00022662 -5.16e-06 73.33 5.0 0.00473955 0.047814135 0.0 0.0
578.615 0.00022670999999999998 -5.155000000000001e-06 73.33 5.0 0.00473905 0.0478381 0.0 0.0
579.58 0.00022641 -5.51e-06 73.33 5.0 0.0047389 0.047776780000000005 0.0 0.0
580.535 0.000226335 -5.7199999999999994e-06 73.33 5.0 0.0047386500000000005 0.047763520000000004 0.0 0.0
581.49 0.000226425 -5.765e-06 73.33 5.0 0.0047383500000000005 0.04778541 0.0 0.0
582.47 0.000226245 -5.645e-06 73.33 5.0 0.0047383 0.047748255 0.0 0.0
583.44 0.00022636500000000002 -5.75e-06 73.33 5.0 0.0047389500000000005 0.047766840000000005 0.0 0.0
584.415 0.00022562 -6.004999999999999e-06 73.33 5.0 0.0047390999999999996 0.047608115 0.0 0.0
585.6066666666667 0.00022592 -5.8800000000000005e-06 73.33 5.0 0.004739266666666666 0.04767038333333334 0.0 0.0
586.78 0.00022578 -5.600000000000001e-06 73.33 5.0 0.00473845 0.04764923 0.0 0.0
587.71 0.00022584 -5.855000000000001e-06 73.33 5.0 0.0047389 0.047657275 0.0 0.0
588.65 0.000226005 -5.885e-06 73.33 5.0 0.00473965 0.047684334999999994 0.0 0.0
589.605 0.000225675 -5.78e-06 73.33 5.0 0.004739800000000001 0.047613615 0.0 0.0
590.565 0.00022578 -5.555e-06 73.33 5.0 0.00474005 0.04763315 0.0 0.0
591.51 0.000225515 -5.84e-06 73.33 5.0 0.00473915 0.047585655000000004 0.0 0.0
592.47 0.000225235 -5.84e-06 73.33 5.0 0.0047390999999999996 0.047526225000000005 0.0 0.0
593.445 0.000225395 -5.765e-06 73.33 5.0 0.0047389500000000005 0.047562485 0.0 0.0
594.425 0.000225265 -5.87e-06 73.33 5.0 0.0047386500000000005 0.04753718 0.0 0.0
595.6166666666667 0.00022537666666666667 -5.85e-06 73.33 5.0 0.004739133333333333 0.047556369999999994 0.0 0.0
596.79 0.00022498 -5.7050000000000004e-06 73.33 5.0 0.00473935 0.04747045 0.0 0.0
597.725 0.00022511500000000002 -5.765e-06 73.33 5.0 0.00473955 0.047496705 0.0 0.0
598.685 0.00022490500000000002 -5.855e-06 73.33 5.0 0.0047386500000000005 0.04746164 0.0 0.0
599.66 0.00022490500000000002 -5.855000000000001e-06 73.33 5.0 0.0047385 0.047463225 0.0 0.0
600.62 0.00022490500000000002 -5.7949999999999996e-06 73.33 5.0 0.004738549999999999 0.047462615 0.0 0.0
601.575 0.00022471 -5.99e-06 73.33 5.0 0.0047388 0.04741927 0.0 0.0
602.515 0.00022462 -5.675e-06 73.33 5.0 0.00473905 0.047397925 0.0 0.0
603.455 0.00022466499999999998 -5.7199999999999994e-06 73.33 5.0 0.0047393999999999995 0.047403890000000004 0.0 0.0
604.63 0.00022464999999999999 -5.68e-06 73.33 5.0 0.004739033333333333 0.04740432666666666 0.0 0.0
605.815 0.000224305 -5.585e-06 73.33 5.0 0.0047384 0.047338370000000005 0.0 0.0
606.755 0.00022441 -5.915e-06 73.33 5.0 0.004739 0.04735431 0.0 0.0
607.685 0.000224395 -5.735e-06 73.33 5.0 0.0047390999999999996 0.047350255 0.0 0.0
608.635 0.00022427500000000002 -5.885e-06 73.33 5.0 0.004739149999999999 0.047324615 0.0 0.0
609.6 0.00022426 -5.765e-06 73.33 5.0 0.00473955 0.04731747 0.0 0.0
610.565 0.00022402499999999998 -5.5250000000000005e-06 73.33 5.0 0.00473985 0.047264169999999994 0.0 0.0
611.515 0.000224155 -5.555e-06 73.33 5.0 0.0047389500000000005 0.047301430000000005 0.0 0.0
612.465 0.000223805 -5.78e-06 73.33 5.0 0.0047389500000000005 0.047225964999999995 0.0 0.0
613.415 0.000224155 -5.585e-06 73.33 5.0 0.0047385 0.047305904999999995 0.0 0.0
614.6033333333334 0.00022380666666666667 -5.58e-06 73.33 5.0 0.004739533333333334 0.04722116333333334 0.0 0.0
615.79 0.00022370000000000002 -5.72e-06 73.33 5.0 0.004739 0.04720345 0.0 0.0
616.735 0.000223625 -5.63e-06 73.33 5.0 0.0047387 0.047190805 0.0 0.0
617.675 0.000223685 -5.57e-06 73.33 5.0 0.004738549999999999 0.047204844999999995 0.0 0.0
618.62 0.00022354999999999999 -5.69e-06 73.33 5.0 0.0047388 0.047173980000000004 0.0 0.0
619.5699999999999 0.00022343 -5.600000000000001e-06 73.33 5.0 0.00473905 0.047146375000000004 0.0 0.0
620.515 0.00022329499999999998 -5.57e-06 73.33 5.0 0.00473945 0.047114135 0.0 0.0
621.46 0.000223295 -5.7949999999999996e-06 73.33 5.0 0.00473985 0.047110165 0.0 0.0
622.6366666666667 0.00022318999999999998 -5.7133333333333326e-06 73.33 5.0 0.004739333333333333 0.04709326666666667 0.0 0.0
623.8050000000001 0.000223295 -5.824999999999999e-06 73.33 5.0 0.00473885 0.04712009 0.0 0.0
624.75 0.000223235 -5.7199999999999994e-06 73.33 5.0 0.00473935 0.04710247 0.0 0.0
625.6949999999999 0.000222845 -5.885e-06 73.33 5.0 0.0047396 0.047018335 0.0 0.0
626.665 0.00022301 -5.66e-06 73.33 5.0 0.00474 0.047048944999999995 0.0 0.0
627.63 0.000222995 -5.63e-06 73.33 5.0 0.0047390999999999996 0.04705473 0.0 0.0
628.575 0.00022281500000000001 -5.600000000000001e-06 73.33 5.0 0.0047389 0.047018945 0.0 0.0
629.505 0.00022278499999999998 -5.5399999999999995e-06 73.33 5.0 0.00473845 0.04701717 0.0 0.0
630.435 0.00022289 -5.93e-06 73.33 5.0 0.0047388 0.04703575 0.0 0.0
631.6266666666667 0.00022261333333333333 -5.7e-06 73.33 5.0 0.004739833333333333 0.04696671 0.0 0.0
632.79 0.00022252 -5.585e-06 73.33 5.0 0.0047390999999999996 0.0469541 0.0 0.0
633.715 0.00022246 -5.675e-06 73.33 5.0 0.0047390999999999996 0.04694144 0.0 0.0
634.65 0.00022254000000000002 -5.675e-06 73.33 5.0 0.0047384 0.04696417 0.0 0.0
635.61 0.00022233000000000002 -5.81e-06 73.33 5.0 0.004738600000000001 0.046918180000000004 0.0 0.0
636.54 0.00022224 -5.765e-06 73.33 5.0 0.004738900000000001 0.046896320000000005 0.0 0.0
637.475 0.00022215 -5.495e-06 73.33 5.0 0.0047385 0.046881309999999995 0.0 0.0
638.425 0.00022221 -5.7050000000000004e-06 73.33 5.0 0.0047390999999999996 0.046888025 0.0 0.0
639.61 0.00022207 -5.500000000000001e-06 73.33 5.0 0.004739833333333333 0.04685150666666666 0.0 0.0
640.78 0.00022204499999999998 -5.855e-06 73.33 5.0 0.0047388 0.046856480000000006 0.0 0.0
641.725 0.00022191 -5.48e-06 73.33 5.0 0.0047385 0.046831065000000005 0.0 0.0
642.665 0.000221955 -5.84e-06 73.33 5.0 0.0047389500000000005 0.04683603 0.0 0.0
643.595 0.00022182000000000001 -5.495e-06 73.33 5.0 0.0047396999999999995 0.04680033 0.0 0.0
644.53 0.000221835 -5.72e-06 73.33 5.0 0.0047394 0.04680645 0.0 0.0
645.465 0.00022165500000000002 -5.7050000000000004e-06 73.33 5.0 0.0047394 0.046768705 0.0 0.0
646.63 0.00022158 -5.7999999999999995e-06 73.33 5.0 0.004738099999999999 0.04676581 0.0 0.0
647.8050000000001 0.000221715 -5.765e-06 73.33 5.0 0.0047390999999999996 0.046784295000000004 0.0 0.0
648.755 0.00022119499999999999 -5.57e-06 73.33 5.0 0.0047393 0.046672195 0.0 0.0
649.6949999999999 0.000221595 -5.63e-06 73.33 5.0 0.00473925 0.046757615 0.0 0.0
650.625 0.00022152 -5.825e-06 73.33 5.0 0.00473885 0.04674585 0.0 0.0
651.55 0.000221385 -5.48e-06 73.33 5.0 0.0047385 0.04672103 0.0 0.0
652.5 0.00022122 -5.765e-06 73.33 5.0 0.0047385 0.04668641 0.0 0.0
653.435 0.00022101500000000002 -5.69e-06 73.33 5.0 0.00473845 0.046642895000000004 0.0 0.0
654.5933333333334 0.00022103333333333333 -5.85e-06 73.33 5.0 0.004739666666666667 0.04663513666666667 0.0 0.0
655.775 0.00022120499999999998 -5.585e-06 73.33 5.0 0.0047388 0.046680305 0.0 0.0
656.705 0.00022083999999999998 -5.555e-06 73.33 5.0 0.0047387 0.046602655 0.0 0.0
657.65 0.000220945 -5.735e-06 73.33 5.0 0.0047385 0.046626675 0.0 0.0
658.5799999999999 0.00022075 -5.615e-06 73.33 5.0 0.004738549999999999 0.04658524 0.0 0.0
659.5 0.00022057 -5.63e-06 73.33 5.0 0.00473875 0.046545625 0.0 0.0
660.4449999999999 0.000220735 -5.81e-06 73.33 5.0 0.00473935 0.04657436 0.0 0.0
661.6 0.00022082666666666667 -5.79e-06 73.33 5.0 0.004739166666666667 0.046596023333333327 0.0 0.0
662.755 0.00022091 -5.885e-06 73.33 5.0 0.0047382 0.046623395 0.0 0.0
663.6949999999999 0.000220495 -5.5250000000000005e-06 73.33 5.0 0.0047388 0.046529395 0.0 0.0
664.635 0.000220525 -5.7050000000000004e-06 73.33 5.0 0.0047387 0.046536705 0.0 0.0
665.5550000000001 0.000220495 -5.405e-06 73.33 5.0 0.0047390999999999996 0.046526455 0.0 0.0
666.455 0.00022033 -5.675e-06 73.33 5.0 0.0047393999999999995 0.046488895 0.0 0.0
667.6333333333333 0.00022042 -5.78e-06 73.33 5.0 0.0047383 0.04651852 0.0 0.0
668.8050000000001 0.000220555 -5.765e-06 73.33 5.0 0.0047389500000000005 0.0465405 0.0 0.0
669.735 0.000220225 -5.57e-06 73.33 5.0 0.0047389500000000005 0.046471395 0.0 0.0
670.655 0.00022021 -5.945e-06 73.33 5.0 0.0047390999999999996 0.046466734999999995 0.0 0.0
671.585 0.000220165 -5.585e-06 73.33 5.0 0.0047390999999999996 0.04645723 0.0 0.0
672.53 0.000220105 -5.735e-06 73.33 5.0 0.00473915 0.046444195 0.0 0.0
673.46 0.00021978999999999998 -5.585e-06 73.33 5.0 0.00473855 0.046384035000000004 0.0 0.0
674.6133333333333 0.00021998000000000002 -5.7000000000000005e-06 73.33 5.0 0.0047391 0.04641845 0.0 0.0
675.785 0.00022009 -5.600000000000001e-06 73.33 5.0 0.0047396 0.046436635000000004 0.0 0.0
676.6949999999999 0.00021994 -5.6e-06 73.33 5.0 0.00473915 0.046409599999999995 0.0 0.0
677.635 0.0002197 -5.585e-06 73.33 5.0 0.0047386 0.046364644999999996 0.0 0.0
678.565 0.000219925 -5.765e-06 73.33 5.0 0.0047386500000000005 0.046411325 0.0 0.0
679.49 0.000219685 -5.45e-06 73.33 5.0 0.0047385 0.04636245 0.0 0.0
680.6566666666668 0.0002195533333333333 -5.78e-06 73.33 5.0 0.0047399 0.04632048333333333 0.0 0.0
681.795 0.00021962499999999999 -5.675e-06 73.33 5.0 0.0047386500000000005 0.046348445 0.0 0.0
682.74 0.00021939 -5.57e-06 73.33 5.0 0.0047386500000000005 0.0462981 0.0 0.0
683.685 0.00021952 -5.735e-06 73.33 5.0 0.00473845 0.046328444999999996 0.0 0.0
684.625 0.00021945 -5.644999999999999e-06 73.33 5.0 0.00473885 0.046308829999999995 0.0 0.0
685.56 0.000219435 -5.69e-06 73.33 5.0 0.0047388 0.046306164999999996 0.0 0.0
686.5 0.00021951000000000002 -5.5399999999999995e-06 73.33 5.0 0.004739200000000001 0.046317835 0.0 0.0
687.435 0.00021923 -5.555e-06 73.33 5.0 0.0047390999999999996 0.0462591 0.0 0.0
688.6066666666667 0.00021929666666666665 -5.58e-06 73.33 5.0 0.004738566666666667 0.046279046666666664 0.0 0.0
689.76 0.000219185 -5.585e-06 73.33 5.0 0.0047392 0.04624885 0.0 0.0
690.685 0.00021932 -5.735e-06 73.33 5.0 0.0047394 0.046275054999999995 0.0 0.0
691.62 0.00021920000000000002 -5.675e-06 73.33 5.0 0.0047393 0.04625092 0.0 0.0
692.5699999999999 0.000218885 -5.63e-06 73.33 5.0 0.004739500000000001 0.04618293 0.0 0.0
693.54 0.000218945 -5.57e-06 73.33 5.0 0.0047390999999999996 0.046199505 0.0 0.0
694.475 0.00021881 -5.7800000000000006e-06 73.33 5.0 0.00473855 0.046176585 0.0 0.0
695.6366666666667 0.00021867000000000002 -5.55e-06 73.33 5.0 0.004738866666666667 0.04614408666666667 0.0 0.0
696.8050000000001 0.00021878 -5.72e-06 73.33 5.0 0.00473925 0.046163435 0.0 0.0
697.72 0.00021872 -5.7199999999999994e-06 73.33 5.0 0.00473875 0.046155655 0.0 0.0
698.66 0.00021869 -5.855000000000001e-06 73.33 5.0 0.0047382 0.04615477 0.0 0.0
699.59 0.00021869 -5.7800000000000006e-06 73.33 5.0 0.0047385 0.046151845 0.0 0.0
700.5 0.00021841999999999999 -5.555e-06 73.33 5.0 0.0047388 0.046092259999999996 0.0 0.0
701.4200000000001 0.000218525 -5.675e-06 73.33 5.0 0.0047389 0.046113379999999995 0.0 0.0
702.6 0.00021857 -5.6299999999999995e-06 73.33 5.0 0.004739966666666667 0.04611244 0.0 0.0
703.78 0.0002183 -5.78e-06 73.33 5.0 0.0047386500000000005 0.046068625 0.0 0.0
704.6949999999999 0.000218435 -5.84e-06 73.33 5.0 0.00473885 0.046095040000000004 0.0 0.0
705.61 0.000218225 -5.600000000000001e-06 73.33 5.0 0.0047388 0.046051435 0.0 0.0
706.55 0.00021823 -5.42e-06 73.33 5.0 0.0047383500000000005 0.046055835 0.0 0.0
707.48 0.0002183 -5.7050000000000004e-06 73.33 5.0 0.00473905 0.04606473 0.0 0.0
708.6333333333333 0.00021812333333333335 -5.55e-06 73.33 5.0 0.004738999999999999 0.04602750333333333 0.0 0.0
709.785 0.00021820999999999999 -5.675000000000001e-06 73.33 5.0 0.004738050000000001 0.04605555 0.0 0.0
710.705 0.00021824 -5.495000000000001e-06 73.33 5.0 0.0047389500000000005 0.046053155 0.0 0.0
711.63 0.000218195 -5.75e-06 73.33 5.0 0.0047392 0.04604121 0.0 0.0
712.565 0.00021799 -5.75e-06 73.33 5.0 0.004739149999999999 0.045997695000000005 0.0 0.0
713.49 0.00021787 -5.7199999999999994e-06 73.33 5.0 0.00473925 0.045971525 0.0 0.0
714.415 0.000218045 -5.5399999999999995e-06 73.33 5.0 0.00473925 0.046009305 0.0 0.0
715.5933333333332 0.00021802 -5.6199999999999996e-06 73.33 5.0 0.004737866666666667 0.04601553333333334 0.0 0.0
716.75 0.000218005 -5.600000000000001e-06 73.33 5.0 0.00473985 0.04599408 0.0 0.0
717.6700000000001 0.000217945 -5.645e-06 73.33 5.0 0.00473935 0.04598637 0.0 0.0
718.585 0.00021779999999999998 -5.675000000000001e-06 73.33 5.0 0.004739 0.04595834 0.0 0.0
719.51 0.000217755 -5.495000000000001e-06 73.33 5.0 0.0047388 0.04595077 0.0 0.0
720.6533333333333 0.00021775666666666666 -5.57e-06 73.33 5.0 0.0047386 0.04595373333333333 0.0 0.0
721.81 0.00021768 -5.645e-06 73.33 5.0 0.00473925 0.045930694999999994 0.0 0.0
722.725 0.000217665 -5.63e-06 73.33 5.0 0.0047390999999999996 0.045928985 0.0 0.0
723.64 0.00021762000000000002 -5.5299999999999996e-06 73.33 5.0 0.0047390999999999996 0.045919615 0.0 0.0
724.565 0.00021758999999999998 -5.63e-06 73.33 5.0 0.0047383 0.04592102 0.0 0.0
725.48 0.00021762 -5.615e-06 73.33 5.0 0.00473825 0.04592782 0.0 0.0
726.6366666666667 0.00021748 -5.66e-06 73.33 5.0 0.0047391 0.04589023 0.0 0.0
727.795 0.0002175 -5.69e-06 73.33 5.0 0.0047390999999999996 0.045894500000000005 0.0 0.0
728.725 0.00021747 -5.435e-06 73.33 5.0 0.00473905 0.04588864 0.0 0.0
729.65 0.00021736500000000002 -5.645e-06 73.33 5.0 0.0047384 0.045872985000000005 0.0 0.0
730.565 0.00021753 -5.75e-06 73.33 5.0 0.0047383 0.045908445000000006 0.0 0.0
731.5 0.000217515 -5.6e-06 73.33 5.0 0.00473845 0.045903835000000004 0.0 0.0
732.63 0.00021719 -5.66e-06 73.33 5.0 0.0047396 0.04582461666666667 0.0 0.0
733.79 0.00021721499999999999 -5.66e-06 73.33 5.0 0.004738549999999999 0.04583998 0.0 0.0
734.665 0.00021695999999999998 -5.585e-06 73.33 5.0 0.00473825 0.04578948 0.0 0.0
735.6075000000001 0.00021711 -5.6825e-06 73.33 5.0 0.0047392 0.04581170875 0.0 0.0
736.6745454545454 0.00021702818181818182 -5.6299999999999995e-06 73.33000000000001 5.0 0.004739045454545455 0.04579607818181818 0.0 0.0
737.3930769230769 0.0002169946153846154 -5.694615384615384e-06 73.33000000000001 5.0 0.00473876923076923 0.04579170538461538 0.0 0.0
